iter	Passed	Remaining
700	42090	11108
701	42137	11044
702	42197	10984
703	42230	10917
704	42273	10853
705	42301	10785
706	42312	10712
707	42337	10644
708	42366	10576
709	42398	10509
710	42445	10447
711	42451	10374
712	42468	10304
713	42513	10241
714	42538	10173
715	42565	10106
716	42581	10036
717	42611	9970
718	42632	9902
719	42682	9840
720	42709	9774
721	42787	9719
722	42816	9653
723	42844	9586
724	42871	9520
725	42895	9453
726	42909	9384
727	42926	9316
728	42978	9255
729	43029	9195
730	43063	9131
731	43076	9062
732	43099	8996
733	43118	8929
734	43158	8866
735	43220	8808
736	43241	8742
737	43259	8675
738	43283	8609
739	43330	8548
740	43427	8497
741	43443	8431
742	43460	8364
743	43496	8301
744	43558	8243
745	43632	8188
746	43673	8126
747	43724	8066
748	43743	8001
749	43770	7937
750	43852	7882
751	43868	7816
752	43878	7750
753	43915	7688
754	43937	7623
755	44022	7570
756	44046	7505
757	44059	7440
758	44086	7376
759	44111	7313
760	44144	7251
761	44194	7191
762	44242	7132
763	44257	7067
764	44268	7001
765	44308	6941
766	44317	6875
767	44359	6815
768	44387	6753
769	44407	6689
770	44449	6629
771	44486	6569
772	44517	6507
773	44541	6445
774	44565	6382
775	44581	6319
776	44613	6258
777	44624	6194
778	44660	6134
779	44702	6074
780	44749	6016
781	44826	5961
782	44857	5900
783	44875	5838
784	44908	5778
785	44932	5716
786	45032	5664
787	45050	5602
788	45082	5542
789	45106	5481
790	45144	5421
791	45174	5361
792	45196	5300
793	45223	5239
794	45242	5178
795	45276	5119
796	45317	5060
797	45349	5000
798	45367	4939
799	45375	4877
800	45396	4817
801	45419	4757
802	45459	4698
803	45488	4639
804	45500	4578
805	45523	4518
806	45547	4458
807	45573	4399
808	45600	4340
809	45637	4282
810	45674	4223
811	45741	4168
812	45768	4109
813	45801	4051
814	45819	3991
815	45848	3933
816	45900	3876
817	45929	3818
818	45945	3758
819	45979	3700
820	46017	3643
821	46052	3585
822	46086	3527
823	46125	3470
824	46169	3413
825	46192	3355
826	46209	3296
827	46244	3239
828	46255	3180
829	46303	3124
830	46333	3066
831	46367	3009
832	46396	2952
833	46434	2895
834	46468	2838
835	46503	2781
836	46534	2724
837	46574	2667
838	46595	2610
839	46627	2553
840	46634	2495
841	46656	2438
842	46695	2381
843	46720	2324
844	46731	2267
845	46738	2209
846	46757	2152
847	46777	2096
848	46794	2039
849	46812	1982
850	46829	1926
851	46838	1869
852	46848	1812
853	46874	1756
854	46890	1700
855	46909	1644
856	46919	1587
857	46939	1531
858	46961	1476
859	46980	1420
860	46999	1364
861	47012	1308
862	47032	1253
863	47060	1198
864	47082	1143
865	47113	1088
866	47130	1032
867	47156	977
868	47169	922
869	47182	867
870	47199	812
871	47219	758
872	47235	703
873	47252	648
874	47278	594
875	47297	539
876	47335	485
877	47354	431
878	47379	377
879	47409	323
880	47431	269
881	47470	215
882	47496	161
883	47524	107
884	47538	53
885	47558	0
