date,open,high,low,close,volume,target_return
1614816,50522.3046875,51735.08984375,47656.9296875,48561.16796875,52343816680,0.1914647916259608
1614902,48527.03125,49396.4296875,46542.515625,48927.3046875,48625928883,0.1925171990652585
1614988,48899.23046875,49147.21875,47257.52734375,48912.3828125,34363564661,0.1922061690347136
1615075,48918.6796875,51384.3671875,48918.6796875,51206.69140625,43137459378,0.1233575201849306
1615161,51174.1171875,52314.0703125,49506.0546875,52246.5234375,48597428048,0.0436894350775431
1615248,52272.96875,54824.1171875,51981.83203125,54824.1171875,50912227385,-0.0015535475876192
1615334,54824.01171875,57258.25390625,53290.890625,56008.55078125,57295577614,-0.0577462746515616
1615420,55963.1796875,58091.0625,54484.59375,57805.12109375,56772343595,-0.105543606207576
1615507,57821.21875,57996.62109375,55376.6484375,57332.08984375,55689944702,-0.0382818304675712
1615593,57343.37109375,61683.86328125,56217.97265625,61243.0859375,60669829814,-0.0860435776232393
1615680,61221.1328125,61597.91796875,59302.31640625,59302.31640625,43901225564,-0.0565166846019993
1615766,59267.4296875,60540.9921875,55393.1640625,55907.19921875,66419369890,0.0329653430283429
1615852,55840.78515625,56833.1796875,53555.02734375,56804.90234375,59749798599,0.0371937803838591
1615939,56825.828125,58969.81640625,54528.62890625,58870.89453125,60258313191,0.0008142818345413
1616025,58893.078125,60116.25,54253.578125,57858.921875,55746041000,0.0213776316368667
1616112,57850.44140625,59498.375,56643.703125,58346.65234375,49063873786,0.0177843991826063
1616198,58332.26171875,60031.28515625,58213.296875,58313.64453125,50361731222,-0.0121713179129053
1616284,58309.9140625,58767.8984375,56005.6171875,57523.421875,51943414539,0.0214718243845781
1616371,57517.890625,58471.48046875,54288.15625,54529.14453125,56521454974,0.0830516307184066
1616457,54511.66015625,55985.44140625,53470.6953125,54738.9453125,56435023914,0.0630887943270508
1616544,54710.48828125,57262.3828125,52514.33203125,52774.265625,70567223787,0.0620505436924305
1616630,52726.74609375,53392.38671875,50856.5703125,51704.16015625,67999812841,0.1280321147997565
1616716,51683.01171875,55137.3125,51579.85546875,55137.3125,56652197978,0.0563627653460621
1616803,55137.56640625,56568.21484375,54242.91015625,55973.51171875,47266542233,0.0682416117724211
1616889,55974.94140625,56610.3125,55071.11328125,55950.74609375,47686580918,0.0760350673943062
1616976,55947.8984375,58342.09765625,55139.33984375,57750.19921875,57625587027,0.0371124937271929
1617062,57750.1328125,59447.22265625,57251.55078125,58917.69140625,54414116432,0.0778334234683462
1617148,58930.27734375,59930.02734375,57726.41796875,58918.83203125,65520826225,0.0711294358148038
1617235,58926.5625,59586.0703125,58505.27734375,59095.80859375,61669163792,0.071379057591
1617321,59098.87890625,60267.1875,58869.28125,59384.3125,58727860620,0.036852772565145
1617408,59397.41015625,60110.26953125,57603.890625,57603.890625,59641344484,0.0534673900336051
1617494,57604.83984375,58913.74609375,57168.67578125,58758.5546875,50749662970,-0.0432681012538732
1617580,58760.875,59891.296875,57694.82421875,59057.87890625,60706272115,-0.0564465460492047
1617667,59171.93359375,59479.578125,57646.80859375,58192.359375,66058027988,-0.0295455991725718
1617753,58186.5078125,58731.14453125,55604.0234375,56048.9375,75645303584,-0.0382317266272889
1617840,56099.9140625,58338.73828125,55879.0859375,58323.953125,53053855641,-0.1125040285495908
1617926,58326.5625,58937.046875,57807.86328125,58245.00390625,46655208546,-0.122780514771888
1618012,58253.77734375,61276.6640625,58038.70703125,59793.234375,58238470525,-0.162934273239003
1618099,59846.23046875,60790.5546875,59289.796875,60204.96484375,46280252580,-0.186042977793762
1618185,60175.9453125,61253.03515625,59589.875,59893.453125,51828688519,-0.0980357436812924
1618272,59890.01953125,63742.28515625,59869.95703125,63503.45703125,69983454362,-0.1333839170296155
1618358,63523.75390625,64863.09765625,61554.796875,63109.6953125,77451779687,-0.1312792297043306
1618444,63075.1953125,63821.671875,62208.96484375,63314.01171875,60954381579,-0.1541349549464731
1618531,63258.50390625,63594.72265625,60222.53125,61572.7890625,84293007468,-0.0620828346328411
1618617,61529.921875,62572.17578125,60361.3515625,60683.8203125,66138759198,-0.0470598178648576
1618704,60701.88671875,61057.45703125,52829.53515625,56216.18359375,97468872758,0.0073803396944955
1618790,56191.5859375,57520.0546875,54368.59375,55724.265625,65344865159,0.0264880537624851
1618876,55681.79296875,57062.1484375,53448.046875,56473.03125,67849323955,-0.0555927691149038
1618963,56471.12890625,56757.97265625,53695.46875,53906.08984375,54926612466,0.0652601214249983
1619049,53857.10546875,55410.23046875,50583.8125,51762.2734375,74798630778,0.0895293401881891
1619136,51739.80859375,52120.79296875,47714.6640625,51093.65234375,86668667320,0.1225739345832082
1619222,51143.2265625,51167.5625,48805.28515625,50050.8671875,49014494781,0.1748802897552193
1619308,50052.83203125,50506.01953125,47159.484375,49004.25390625,46117114240,0.1883114579737139
1619395,49077.79296875,54288.00390625,48852.796875,54021.75390625,58284039825,0.0340241261314795
1619481,54030.3046875,55416.96484375,53319.1875,55033.1171875,49448222757,0.0303718400241672
1619568,55036.63671875,56227.20703125,53887.91796875,54824.703125,48000572955,-0.1034965562114021
1619654,54858.08984375,55115.84375,52418.02734375,53555.109375,46088929780,-0.0716816381023403
1619740,53568.6640625,57900.71875,53129.6015625,57750.17578125,52395931985,-0.1362704185491859
1619827,57714.6640625,58448.33984375,57052.2734375,57828.05078125,42836427360,-0.1913926395879595
1619913,57825.86328125,57902.59375,56141.90625,56631.078125,38177405335,-0.1796720081646865
1620000,56620.2734375,58973.30859375,56590.87109375,57200.29296875,51713139031,-0.2388585886695428
1620086,57214.1796875,57214.1796875,53191.42578125,53333.5390625,68564706967,-0.1954518095364769
1620172,53252.1640625,57911.36328125,52969.0546875,57424.0078125,69241316747,-0.3556276753258008
1620259,57441.30859375,58363.31640625,55382.5078125,56396.515625,69523285106,-0.276857127975271
1620345,56413.953125,58606.6328125,55321.84765625,57356.40234375,68434023376,-0.3495984775566209
1620432,57352.765625,59464.61328125,56975.2109375,58803.77734375,65382980634,-0.3616628980639862
1620518,58877.390625,59210.8828125,56482.00390625,58232.31640625,65906690347,-0.4028988682387685
1620604,58250.87109375,59519.35546875,54071.45703125,55859.796875,71776546298,-0.3070869814409793
1620691,55847.2421875,56872.54296875,54608.65234375,56704.57421875,61308396325,-0.3227667576145581
1620777,56714.53125,57939.36328125,49150.53515625,49150.53515625,75215403907,-0.2005336443675865
1620864,49735.43359375,51330.84375,46980.01953125,49716.19140625,96721152926,-0.2268722188327573
1620950,49682.98046875,51438.1171875,48868.578125,49880.53515625,55737497453,-0.2843379615529824
1621036,49855.49609375,50639.6640625,46664.140625,46760.1875,59161047474,-0.2597107014113234
1621123,46716.63671875,49720.04296875,43963.3515625,46456.05859375,64047871555,-0.2320026712070235
1621209,46415.8984375,46623.55859375,42207.2890625,43537.51171875,74903638450,-0.1425128815372304
1621296,43488.05859375,45812.45703125,42367.83203125,42909.40234375,56187365084,-0.1450609009334438
1621382,42944.9765625,43546.1171875,30681.49609375,37002.44140625,126358098747,0.0154783916812921
1621468,36753.66796875,42462.984375,35050.6171875,40782.73828125,88281943359,-0.038594089621825
1621555,40596.94921875,42172.171875,33616.453125,37304.69140625,82051616861,-0.010998218743642
1621641,37371.03125,38831.0546875,35383.68359375,37536.6328125,57377273240,-0.0528730371518323
1621728,37531.44921875,38289.21875,31227.33984375,34770.58203125,78469274361,0.0314000172334978
1621814,34700.36328125,39835.140625,34551.08203125,38705.98046875,67359584098,-0.1329322594386708
1621900,38795.78125,39776.3515625,36581.4296875,38402.22265625,56211915803,-0.1283673053999051
1621987,38392.625,40782.078125,37905.8359375,39294.19921875,51346735160,-0.0496021846417972
1622073,39316.890625,40379.6171875,37247.90234375,38436.96875,43210968721,-0.045122473237435
1622160,38507.08203125,38856.96875,34779.0390625,35697.60546875,55200191952,0.0458516179798911
1622246,35684.15625,37234.5,33693.9296875,34616.06640625,45231013335,0.0270524446007223
1622332,34607.40625,36400.66796875,33520.73828125,35678.12890625,31646080921,0.0958494902503404
1622419,35658.59375,37468.25,34241.9453125,37332.85546875,39009847639,0.0772944115181719
1622505,37293.79296875,37896.734375,35787.0859375,36684.92578125,34639423297,0.1014406781736494
1622592,36699.921875,38231.33984375,35966.30859375,37575.1796875,33070867190,0.020542358517497
1622678,37599.41015625,39478.953125,37243.97265625,39208.765625,35460750427,-0.029464373599494
1622764,39242.484375,39242.484375,35717.72265625,36894.40625,41831090187,-0.030008889389567
1622851,36880.15625,37917.71484375,34900.4140625,35551.95703125,35959473399,0.0017977649569
1622937,35538.609375,36436.421875,35304.578125,35862.37890625,28913440585,-0.0045753247903307
1623024,35835.265625,36790.5703125,33480.640625,33560.70703125,33683936663,-0.0561374845327514
1623110,33589.51953125,34017.38671875,31114.443359375,33472.6328125,49902050442,-0.0288884552842492
1623196,33416.9765625,37537.37109375,32475.865234375,37345.12109375,53972919008,-0.0969897444141957
1623283,37389.515625,38334.32421875,35847.59375,36702.59765625,43576032854,-0.0555862605518491
1623369,36697.03125,37608.6953125,36044.44921875,37334.3984375,38699736985,-0.1525836595482174
1623456,37340.14453125,37408.92578125,34728.19140625,35552.515625,37924228550,-0.094683546918489
1623542,35555.7890625,39322.78125,34864.109375,39097.859375,40669112838,-0.1137713142063804
1623628,39016.96875,40978.36328125,38757.28515625,40218.4765625,43148914673,-0.1438179941005815
1623715,40427.16796875,41295.26953125,39609.46875,40406.26953125,46420149185,-0.1123214847633967
1623801,40168.69140625,40516.77734375,38176.03515625,38347.0625,39211635100,-0.0862185092404405
1623888,38341.421875,39513.671875,37439.67578125,38053.50390625,37096670047,-0.1177654160255651
1623974,38099.4765625,38187.26171875,35255.85546875,35787.24609375,36200887275,-0.0528176773870318
1624060,35854.52734375,36457.796875,34933.0625,35615.87109375,31207279719,-0.0265983728505868
1624147,35563.140625,36059.484375,33432.07421875,35698.296875,36664034054,-0.0114995857207823
1624233,35641.14453125,35721.640625,31295.935546875,31676.693359375,52809038594,0.0653259645316661
1624320,31622.376953125,33292.453125,28893.62109375,32505.66015625,58964353058,0.0532071998518526
1624406,32515.71484375,34753.41015625,31772.6328125,33723.02734375,46317108925,0.0039231584964605
1624492,33682.80078125,35228.8515625,32385.21484375,34662.4375,33123368116,-0.0514985827597958
1624579,34659.10546875,35487.24609375,31350.884765625,31637.779296875,40230904226,0.0682801533446557
1624665,31594.6640625,32637.587890625,30184.501953125,32186.27734375,38585385521,0.0414537591051697
1624752,32287.5234375,34656.12890625,32071.7578125,34649.64453125,35511640894,-0.0118170629681558
1624838,34679.12109375,35219.890625,33902.07421875,34434.3359375,33892523752,-0.0371282978585827
1624924,34475.55859375,36542.109375,34252.484375,35867.77734375,37901460044,-0.0882617264734592
1625011,35908.38671875,36074.7578125,34086.15234375,35040.8359375,34059036099,-0.0633115113237301
1625097,35035.984375,35035.984375,32883.78125,33572.1171875,37838957079,-0.0533593609466188
1625184,33549.6015625,33939.58984375,32770.6796875,33897.046875,38728974942,-0.0730301911440478
1625270,33854.421875,34909.26171875,33402.6953125,34668.546875,24383958643,-0.0904415903824927
1625356,34665.56640625,35937.56640625,34396.4765625,35287.78125,24924307911,-0.098928597363287
1625443,35284.34375,35284.34375,33213.66015625,33746.00390625,26721554282,-0.0867709220663511
1625529,33723.5078125,35038.53515625,33599.91796875,34235.1953125,26501259870,-0.1293361295541754
1625616,34225.6796875,34997.6640625,33839.2890625,33855.328125,24796027477,-0.0515320589770535
1625702,33889.60546875,33907.90625,32133.18359375,32877.37109375,29910396946,-0.0171627355298875
1625788,32861.671875,34042.29296875,32318.880859375,33798.01171875,27436021028,-0.0064045464952576
1625875,33811.2421875,34209.0703125,33116.01171875,33520.51953125,22971873468,0.0230284551684933
1625961,33509.078125,34584.703125,33346.73828125,34240.1875,20108729370,0.0324180467761749
1626048,34254.015625,34592.15625,32697.30859375,33155.84765625,24321499537,0.1261221713694216
1626134,33125.46875,33327.1015625,32261.419921875,32702.025390625,19120856669,0.2050306039315583
1626220,32723.845703125,33061.3984375,31639.125,32822.34765625,21376531210,0.2185571449330503
1626307,32827.875,33159.640625,31175.708984375,31780.73046875,21300524237,0.2588893107520071
1626393,31841.55078125,32218.40625,31100.673828125,31421.5390625,23699476918,0.3441590747986613
1626480,31397.30859375,31935.9453125,31223.990234375,31533.068359375,18895018942,0.3200807114009965
1626566,31533.884765625,32398.99609375,31215.4921875,31796.810546875,18787986667,0.2571982486205284
1626652,31800.01171875,31885.859375,30563.734375,30817.83203125,20434789545,0.2720539612503667
1626739,30838.28515625,31006.1875,29360.955078125,29807.34765625,23148267245,0.2799857574966113
1626825,29796.28515625,32752.326171875,29526.18359375,32110.693359375,28203024559,0.2378276439379769
1626912,32138.873046875,32576.400390625,31745.298828125,32313.10546875,19555230518,0.2647981088362101
1626998,32305.958984375,33581.55078125,32057.892578125,33581.55078125,22552046192,0.2750006775716345
1627084,33593.73046875,34490.390625,33424.859375,34292.4453125,21664706865,0.2992891109170592
1627171,34290.29296875,35364.92578125,33881.8359375,35350.1875,20856685287,0.2389783558432328
1627257,35384.03125,40499.67578125,35287.3125,37337.53515625,51022126212,0.2417906578385587
1627344,37276.03515625,39406.94140625,36441.7265625,39406.94140625,35097370560,0.1567766901790086
1627430,39503.1875,40816.0703125,38862.4375,39995.90625,38702404695,0.1399575855028914
1627516,39995.453125,40593.0703125,39352.05859375,40008.421875,27167146027,0.1104734198541792
1627603,40027.484375,42235.546875,38397.35546875,42235.546875,33072782960,0.1315899484845961
1627689,42196.3046875,42231.44921875,41110.83203125,41626.1953125,25802845343,0.1314256553818931
1627776,41460.84375,42541.6796875,39540.94140625,39974.89453125,26688438115,0.176913771954331
1627862,39907.26171875,40419.1796875,38746.34765625,39201.9453125,25595265436,0.1735255484969755
1627948,39178.40234375,39750.03125,37782.05078125,38152.98046875,26189830450,0.1714775313978072
1628035,38213.33203125,39952.296875,37589.1640625,39747.50390625,25372562724,0.1271446782084684
1628121,39744.515625,41341.93359375,37458.00390625,40869.5546875,35185031017,0.1430899720394709
1628208,40865.8671875,43271.66015625,39932.1796875,42816.5,38226483046,0.1523402375544473
1628294,42832.796875,44689.859375,42618.56640625,44555.80078125,40030862141,0.0976234593471931
1628380,44574.4375,45282.3515625,43331.91015625,43798.1171875,36302664750,0.1261135297803719
1628467,43791.92578125,46456.83203125,42848.6875,46365.40234375,38734079049,0.0686017144889235
1628553,46280.84765625,46637.98828125,44705.5546875,45585.03125,33546019517,0.0465303166266888
1628640,45599.703125,46735.6328125,45351.7109375,45593.63671875,34319709073,0.0738513658061692
1628726,45576.87890625,46228.91015625,43861.4453125,44428.2890625,33723620826,0.0565839860266395
1628812,44439.69140625,47831.9765625,44282.41796875,47793.3203125,31744259539,0.0264754080272395
1628899,47810.6875,48098.68359375,46177.6328125,47096.9453125,31211354442,0.0383349072698948
1628985,47096.66796875,47357.10546875,45579.58984375,47047.00390625,30988958446,0.0378946155328534
1629072,47019.9609375,47998.09765625,45700.3203125,46004.484375,32776876610,0.0228347304457752
1629158,45936.45703125,47139.5703125,44512.41796875,44695.359375,33451362600,0.0552927229931239
1629244,44686.75,45952.0625,44364.02734375,44801.1875,32194123075,0.0903065313558932
1629331,44741.8828125,46970.76171875,43998.31640625,46717.578125,37204312299,0.0558707158206308
1629417,46723.12109375,49342.15234375,46650.70703125,49339.17578125,34706867452,0.0139077965508043
1629504,49327.07421875,49717.01953125,48312.19921875,48905.4921875,40585205312,0.0212477733281171
1629590,48869.10546875,49471.609375,48199.94140625,49321.65234375,25370975378,0.049304062150062
1629676,49291.67578125,50482.078125,49074.60546875,49546.1484375,34305053719,0.0623133546423813
1629763,49562.34765625,49878.76953125,47687.1171875,47706.1171875,35361168834,-0.0187604511541448
1629849,47727.2578125,49202.87890625,47163.61328125,48960.7890625,32646349931,-0.0586060497071875
1629936,49002.640625,49347.58203125,46405.78125,46942.21875,32666549568,-0.0117335074836018
1630022,46894.5546875,49112.78515625,46394.28125,49058.66796875,34511076995,-0.0850972516245098
1630108,49072.5859375,49283.50390625,48499.23828125,48902.40234375,28568103401,-0.0756802352261739
1630195,48911.25,49644.11328125,47925.85546875,48829.83203125,25889650240,-0.0566572192636145
1630281,48834.8515625,48925.60546875,46950.2734375,47054.984375,31847007016,-0.0444567176896443
1630368,47024.33984375,48189.55078125,46750.09375,47166.6875,34730363427,-0.0015730447998918
1630454,47099.7734375,49111.08984375,46562.4375,48847.02734375,39139399125,-0.0137302047631321
1630540,48807.84765625,50343.421875,48652.3203125,49327.72265625,39508070319,-0.0313082217886319
1630627,49288.25,50982.2734375,48386.0859375,50025.375,43206179619,-0.0551291313408445
1630713,50009.32421875,50545.58203125,49548.78125,49944.625,37471327794,-0.0333621829926643
1630800,49937.859375,51868.6796875,49538.59765625,51753.41015625,30322676319,-0.0868192336057565
1630886,51769.00390625,52700.94140625,51053.6796875,52633.53515625,38884105426,-0.1859980399556633
1630972,52660.48046875,52853.765625,43285.20703125,46811.12890625,65210059683,-0.1306837341447501
1631059,46827.76171875,47334.0546875,44561.39453125,46091.390625,49007762488,-0.0546063544269553
1631145,45774.7421875,47261.94921875,45669.73828125,46391.421875,38672657013,-0.0322543297504825
1631232,46396.6640625,47031.7421875,44344.484375,44883.91015625,39154666597,-0.0455432726144817
1631318,44869.83984375,45969.29296875,44818.265625,45201.45703125,34499835245,-0.0549730792866276
1631404,45206.62890625,46364.87890625,44790.4609375,46063.26953125,27881980161,-0.0619741172912902
1631491,46057.21484375,46598.6796875,43591.3203125,44963.07421875,40969943253,-0.0606574127189611
1631577,44960.05078125,47218.125,44752.33203125,47092.4921875,38652152880,-0.1286393846949131
1631664,47098.0,48450.46875,46773.328125,48176.34765625,30484496466,-0.1372454471264222
1631750,48158.90625,48486.828125,47079.55859375,47783.359375,31764293754,-0.0835534566001827
1631836,47771.00390625,48160.921875,46832.5234375,47267.51953125,28727713711,0.01797051936348
1631923,47273.52734375,48791.78125,47087.28515625,48278.36328125,28575630451,-0.0117418023618078
1632009,48268.85546875,48328.3671875,46919.8046875,47260.21875,26967722648,0.0198842578357723
1632096,47261.40625,47328.19921875,42598.9140625,42843.80078125,43909845642,0.1463245895131597
1632182,43012.234375,43607.609375,39787.609375,40693.67578125,48701090088,0.2659169148768798
1632268,40677.953125,43978.62109375,40625.6328125,43574.5078125,38139709246,0.2705008501064179
1632355,43560.296875,44942.17578125,43109.33984375,44895.09765625,34244064430,0.1984823997260976
1632441,44894.30078125,45080.4921875,40936.55859375,42839.75,42839345714,0.2597610316645171
1632528,42840.890625,42996.2578125,41759.921875,42716.59375,31604717236,0.2868119349111258
1632614,42721.62890625,43919.30078125,40848.4609375,43208.5390625,30661222077,0.2676100445278737
1632700,43234.18359375,44313.24609375,42190.6328125,42235.73046875,30980029059,0.3610464037086489
1632787,42200.8984375,42775.14453125,40931.6640625,41034.54296875,30214940550,0.3657044660258131
1632873,41064.984375,42545.2578125,40829.66796875,41564.36328125,30602359905,0.3810171292132862
1632960,41551.26953125,44092.6015625,41444.58203125,43790.89453125,31141681925,0.3089827017941891
1633046,43816.7421875,48436.01171875,43320.0234375,48116.94140625,42850641582,0.2800886219827232
1633132,48137.46875,48282.0625,47465.49609375,47711.48828125,30614346492,0.2762582321589377
1633219,47680.02734375,49130.69140625,47157.2890625,48199.953125,26638115879,0.2770472416823537
1633305,48208.90625,49456.77734375,47045.00390625,49112.90234375,33383173002,0.2629283785932335
1633392,49174.9609375,51839.984375,49072.83984375,51514.8125,35873904236,0.2474468811761665
1633478,51486.6640625,55568.46484375,50488.19140625,55361.44921875,49034730168,0.1920359179316666
1633564,55338.625,55338.625,53525.46875,53805.984375,36807860413,0.1561942894944015
1633651,53802.14453125,55922.98046875,53688.0546875,53967.84765625,34800873924,0.1246004475031392
1633737,53929.78125,55397.9453125,53735.14453125,54968.22265625,32491211414,0.1168928923067411
1633824,54952.8203125,56401.3046875,54264.2578125,54771.578125,39527792364,0.1124535392871701
1633910,54734.125,57793.0390625,54519.765625,57484.7890625,42637331698,0.0966348706648347
1633996,57526.83203125,57627.87890625,54477.97265625,56041.05859375,41083758949,0.0771351306251395
1634083,56038.2578125,57688.66015625,54370.97265625,57401.09765625,41684252783,0.0188374283184507
1634169,57372.83203125,58478.734375,56957.07421875,57321.5234375,36615791366,0.0575806971503258
1634256,57345.90234375,62757.12890625,56868.14453125,61593.94921875,51780081801,0.0102934725414067
1634342,61609.52734375,62274.4765625,60206.12109375,60892.1796875,34250964237,0.0163674933113717
1634428,60887.65234375,61645.5234375,59164.46875,61553.6171875,29032367511,-0.003812288651294
1634515,61548.8046875,62614.66015625,60012.7578125,62026.078125,38055562075,-0.0164716504071246
1634601,62043.1640625,64434.53515625,61622.93359375,64261.9921875,40471196346,-0.0161151219951042
1634688,64284.5859375,66930.390625,63610.67578125,65992.8359375,40788955582,-0.045804806227191
1634774,66002.234375,66600.546875,62117.41015625,62210.171875,45908121370,-0.0121835607169346
1634860,62237.890625,63715.0234375,60122.796875,60692.265625,38434082775,0.0071411101857346
1634947,60694.62890625,61743.87890625,59826.5234375,61393.6171875,26882546034,0.0021804103974061
1635033,61368.34375,61505.8046875,59643.34375,60930.8359375,27316183882,0.0393257749853925
1635120,60893.92578125,63729.32421875,60691.80078125,63039.82421875,31064911614,0.0718118104286136
1635206,63032.76171875,63229.02734375,59991.16015625,60363.79296875,34878965587,0.109470177920578
1635292,60352.0,61435.18359375,58208.1875,58482.38671875,43657076893,0.1113641921168706
1635379,58470.73046875,62128.6328125,58206.91796875,60622.13671875,45257083247,0.0713901629503506
1635465,60624.87109375,62927.609375,60329.96484375,62227.96484375,36856881767,0.0309824781726513
1635552,62239.36328125,62330.14453125,60918.38671875,61888.83203125,32157938616,0.0416988853691229
1635638,61850.48828125,62406.171875,60074.328125,61318.95703125,32241199927,0.0676443797044055
1635724,61320.44921875,62419.00390625,59695.18359375,61004.40625,36150572843,0.0418570559196287
