iter	Passed	Remaining
776	62818	15199
777	62923	15124
778	63000	15042
779	63103	14966
780	63143	14876
781	63260	14803
782	63304	14714
783	63380	14632
784	63452	14549
785	63560	14475
786	63677	14402
787	63762	14322
788	63867	14246
789	63980	14172
790	64018	14082
791	64136	14009
792	64198	13924
793	64287	13845
794	64340	13758
795	64367	13665
796	64467	13589
797	64484	13494
798	64586	13418
799	64628	13329
800	64786	13264
801	64849	13180
802	64931	13099
803	65047	13025
804	65167	12952
805	65202	12862
806	65297	12784
807	65387	12705
808	65460	12622
809	65550	12543
810	65586	12454
811	65639	12368
812	65730	12289
813	65766	12200
814	65874	12124
815	65899	12033
816	65944	11945
817	66033	11866
818	66127	11788
819	66206	11707
820	66285	11626
821	66360	11544
822	66427	11461
823	66471	11374
824	66597	11301
825	66633	11213
826	66724	11134
827	66819	11055
828	66885	10972
829	66945	10888
830	67001	10804
831	67084	10723
832	67169	10643
833	67248	10563
834	67371	10488
835	67417	10402
836	67515	10324
837	67571	10240
838	67662	10161
839	67762	10083
840	67829	10001
841	67879	9915
842	67961	9835
843	68071	9759
844	68147	9677
845	68220	9596
846	68297	9514
847	68380	9434
848	68480	9356
849	68550	9274
850	68633	9194
851	68729	9115
852	68769	9029
853	68894	8954
854	68910	8865
855	68955	8780
856	69036	8700
857	69101	8617
858	69171	8535
859	69313	8462
860	69347	8376
861	69408	8293
862	69436	8206
863	69577	8133
864	69636	8050
865	69756	7974
866	69803	7890
867	69879	7809
868	69980	7730
869	70003	7644
870	70071	7562
871	70136	7480
872	70244	7402
873	70281	7317
874	70331	7234
875	70469	7159
876	70508	7074
877	70585	6994
878	70684	6915
879	70720	6830
880	70777	6748
881	70932	6675
882	70980	6591
883	71048	6510
884	71132	6430
885	71191	6347
886	71245	6265
887	71340	6186
888	71398	6103
889	71524	6027
890	71554	5942
891	71688	5866
892	71750	5784
893	71814	5703
894	71936	5626
895	71995	5544
896	72066	5463
897	72120	5380
898	72211	5301
899	72298	5221
900	72361	5140
901	72413	5057
902	72474	4976
903	72539	4894
904	72590	4812
905	72671	4732
906	72743	4651
907	72771	4568
908	72888	4490
909	72943	4408
910	72982	4326
911	73088	4247
912	73160	4166
913	73246	4087
914	73311	4006
915	73392	3926
916	73454	3844
917	73561	3766
918	73618	3684
919	73712	3605
920	73768	3524
921	73818	3442
922	73912	3363
923	73954	3281
924	74020	3200
925	74089	3120
926	74180	3040
927	74250	2960
928	74310	2879
929	74417	2800
930	74521	2721
931	74573	2640
932	74634	2559
933	74742	2480
934	74775	2399
935	74857	2319
936	74890	2237
937	75059	2160
938	75083	2078
939	75154	1998
940	75249	1919
941	75343	1839
942	75385	1758
943	75435	1678
944	75523	1598
945	75568	1517
946	75626	1437
947	75742	1358
948	75808	1278
949	75849	1197
950	75929	1117
951	75991	1037
952	76074	957
953	76147	878
954	76208	797
955	76279	718
956	76375	638
957	76408	558
958	76492	478
959	76535	398
960	76621	318
961	76699	239
962	76757	159
963	76804	79
964	76892	0
