iter	Passed	Remaining
259	20768	46650
260	20794	46449
261	20861	46341
262	20884	46136
263	21053	46254
264	21063	46021
265	21288	46257
266	21308	46049
267	21319	45821
268	21478	45911
269	21504	45717
270	21579	45627
271	21637	45501
272	21707	45402
273	21812	45375
274	21925	45366
275	21938	45149
276	22285	45617
277	22372	45549
278	22421	45405
279	22576	45476
280	22680	45440
281	22753	45345
282	22789	45175
283	22874	45104
284	22908	44933
285	23119	45106
286	23124	44878
287	23129	44652
288	23138	44435
289	23274	44462
290	23300	44278
291	23339	44121
292	23362	43934
293	23373	43726
294	23628	43973
295	23683	43847
296	23762	43764
297	23843	43685
298	23856	43484
299	23873	43291
300	24013	43319
301	24174	43386
302	24182	43177
303	24189	42968
304	24391	43104
305	24404	42906
306	24824	43423
307	24833	43217
308	24843	43013
309	24850	42807
310	24967	42790
311	24976	42588
312	24984	42385
313	25128	42413
314	25135	42212
315	25139	42005
316	25149	41810
317	25156	41611
318	25413	41824
319	25427	41637
320	25441	41451
321	25454	41265
322	25864	41719
323	25883	41540
324	25894	41351
325	26078	41437
326	26099	41263
327	26389	41515
328	26432	41375
329	26469	41228
330	26490	41055
331	26528	40911
332	26719	41001
333	26730	40816
334	26744	40636
335	27231	41171
336	27326	41111
337	27369	40972
338	27388	40800
339	27435	40668
340	27458	40503
341	27638	40569
342	27649	40386
343	27655	40196
344	27660	40006
345	27878	40125
346	27886	39941
347	27894	39757
348	28075	39819
349	28223	39835
350	28235	39659
351	28241	39473
352	28245	39287
353	28423	39343
354	28443	39180
355	28564	39155
356	28600	39015
357	28716	38983
358	28751	38842
359	28909	38866
360	28977	38770
361	29004	38619
362	29317	38847
363	29390	38756
364	29452	38651
365	29703	38793
366	29713	38619
367	29723	38447
368	29935	38534
369	29998	38430
370	30016	38268
371	30024	38095
372	30145	38066
373	30216	37972
374	30237	37816
375	30395	37832
376	30479	37756
377	30577	37696
378	30675	37636
379	30699	37485
380	30729	37343
381	30959	37443
382	30980	37289
383	31033	37175
384	31071	37043
385	31098	36899
386	31245	36897
387	31256	36734
388	31271	36577
389	31497	36666
390	31503	36499
391	31511	36335
392	31520	36172
393	31703	36209
394	31715	36051
395	31939	36133
396	31949	35973
397	31956	35810
398	32091	35791
399	32157	35694
400	32259	35638
401	32265	35476
402	32462	35523
403	32468	35362
404	32483	35210
405	32487	35048
406	32666	35073
407	32762	35010
408	32884	34974
409	32976	34906
410	33030	34798
411	33107	34714
412	33349	34803
413	33380	34671
414	33514	34644
415	33574	34542
416	33630	34437
417	33858	34506
418	33870	34355
419	33876	34199
420	33883	34044
421	33945	33945
422	34069	33908
423	34199	33876
424	34356	33871
425	34456	33809
426	34518	33710
427	34793	33818
428	34815	33679
429	34971	33669
430	35039	33576
431	35146	33519
432	35244	33453
433	35481	33519
434	35489	33368
435	35494	33215
436	35621	33175
437	35684	33077
438	35705	32939
439	35729	32806
440	35958	32859
441	35982	32726
442	36116	32692
443	36168	32584
444	36311	32558
445	36337	32426
446	36516	32432
447	36610	32361
448	36624	32219
449	36629	32070
450	36633	31922
451	36641	31777
452	36652	31636
453	36658	31490
454	36888	31537
455	36895	31393
456	37208	31508
457	37264	31406
458	37382	31355
459	37420	31237
460	37639	31271
461	37754	31216
462	37900	31188
463	37925	31060
464	38093	31048
465	38345	31104
466	38368	30974
467	38565	30984
468	38627	30885
469	38792	30869
470	38839	30758
471	38985	30725
472	39026	30610
473	39266	30651
474	39347	30566
475	39373	30440
476	39379	30298
477	39643	30354
478	39664	30224
479	39698	30104
480	39714	29971
481	39756	29858
482	40008	29903
483	40121	29842
484	40137	29709
485	40147	29574
486	40346	29576
487	40354	29439
488	40366	29304
489	40379	29172
490	40621	29204
491	40647	29081
492	40687	28967
493	40757	28877
494	40801	28767
495	40904	28699
496	40923	28572
497	41125	28573
498	41148	28449
499	41312	28423
500	41323	28291
501	41424	28221
502	41435	28090
503	41602	28065
504	41608	27931
505	41612	27796
506	42016	27927
507	42046	27810
508	42075	27691
509	42104	27574
510	42133	27456
511	42451	27527
512	42461	27397
513	42468	27265
514	42684	27268
515	42804	27208
516	42899	27133
517	42995	27058
518	43232	27072
519	43321	26992
520	43359	26881
521	43588	26888
522	43617	26771
523	43658	26661
524	43796	26611
525	43807	26484
526	44076	26512
527	44244	26479
528	44476	26484
529	44601	26424
530	44712	26356
531	44870	26315
532	45034	26277
533	45134	26201
534	45205	26109
535	45209	25978
536	45214	25848
537	45218	25718
538	45397	25688
539	45434	25578
540	45463	25463
541	45496	25350
542	45523	25234
543	45671	25186
544	45733	25090
545	45739	24964
546	45747	24838
547	45753	24713
548	45948	24690
549	45964	24570
550	46085	24506
551	46115	24394
552	46128	24273
553	46358	24267
554	46385	24153
555	46496	24084
556	46542	23981
557	46587	23878
558	46700	23809
559	46711	23689
560	46718	23567
561	46723	23444
562	46727	23322
563	46943	23305
564	46957	23187
565	47152	23159
566	47314	23114
567	47478	23070
568	47576	22993
569	47589	22876
570	47727	22819
571	47745	22704
572	47952	22678
573	48009	22582
574	48095	22500
575	48163	22409
576	48209	22308
577	48400	22274
578	48409	22156
579	48416	22038
580	48423	21919
581	48631	21892
582	48683	21794
583	48692	21678
584	48701	21562
585	48931	21543
586	48939	21426
587	48944	21309
588	48951	21192
589	48956	21075
590	49087	21013
591	49102	20901
592	49115	20789
593	49272	20737
594	49513	20720
595	49521	20606
596	49693	20560
597	49702	20446
598	49708	20331
599	49715	20217
600	49719	20102
601	49871	20048
602	49877	19934
603	49894	19825
604	50077	19782
605	50364	19780
606	50538	19732
607	50557	19624
608	50564	19511
609	50744	19466
610	50756	19355
611	50857	19279
612	50920	19188
613	51138	19155
614	51215	19070
615	51270	18976
616	51362	18896
617	51580	18862
618	51595	18754
619	51841	18729
620	51875	18628
621	51891	18520
622	51972	18436
623	52007	18335
624	52041	18235
625	52060	18129
626	52065	18019
627	52078	17912
628	52209	17845
629	52312	17769
630	52322	17662
631	52332	17554
632	52344	17448
633	52354	17341
634	52364	17234
635	52380	17130
636	52394	17026
637	52568	16973
638	52743	16920
639	52971	16884
640	52979	16778
641	52982	16670
642	52991	16565
643	53003	16460
644	53009	16354
645	53095	16273
646	53207	16200
647	53236	16102
648	53302	16015
649	53343	15920
650	53493	15859
651	53509	15757
652	53568	15668
653	53595	15570
654	53762	15513
655	53772	15410
656	54003	15370
657	54008	15266
658	54012	15162
659	54017	15059
660	54022	14956
661	54236	14910
662	54248	14809
663	54490	14771
664	54495	14668
665	54501	14566
666	54506	14464
667	54515	14363
668	54777	14329
669	54800	14231
670	54806	14130
671	54817	14030
672	54986	13971
673	54994	13870
674	55233	13828
675	55255	13732
676	55409	13668
677	55423	13569
678	55433	13470
679	55688	13430
680	55767	13348
681	55810	13257
682	55897	13176
683	55964	13091
684	56153	13034
685	56468	13005
686	56686	12954
687	56696	12855
688	56704	12756
689	56915	12702
690	57005	12621
691	57042	12529
692	57146	12451
693	57321	12389
694	57338	12292
695	57356	12196
696	57491	12125
697	57501	12027
698	57512	11930
699	57744	11878
700	57751	11780
701	57758	11683
702	57763	11585
703	57768	11488
704	57982	11432
705	58048	11346
706	58288	11294
707	58334	11205
708	58409	11121
709	58610	11061
710	58908	11019
711	58964	10931
712	59100	10858
713	59125	10765
714	59247	10689
715	59264	10594
716	59271	10498
717	59465	10435
718	59558	10354
719	59795	10298
720	59903	10219
721	59966	10132
722	60015	10044
723	60179	9974
724	60291	9896
725	60502	9833
726	60563	9746
727	60585	9653
728	60589	9558
729	60596	9463
730	60602	9368
731	60772	9298
732	60950	9229
733	61029	9146
734	61241	9082
735	61269	8990
736	61509	8930
737	61563	8842
738	61619	8755
739	61624	8660
740	61630	8566
741	61633	8472
742	61865	8409
743	61884	8317
744	61948	8232
745	62011	8146
746	62108	8064
747	62266	7991
748	62376	7911
749	62382	7818
750	62387	7725
751	62637	7663
752	62664	7573
753	62695	7483
754	62716	7393
755	62868	7317
756	62890	7227
757	63133	7162
758	63409	7101
759	63425	7010
760	63432	6918
761	63440	6826
762	63655	6757
763	63763	6676
764	63800	6588
765	63921	6508
766	64064	6431
767	64077	6341
768	64083	6249
769	64087	6159
770	64091	6068
771	64323	5999
772	64328	5908
773	64333	5818
774	64337	5728
775	64343	5638
776	64349	5548
777	64474	5469
778	64526	5384
779	64623	5302
780	64633	5213
781	64746	5133
782	64752	5044
783	64760	4956
784	64765	4867
785	64923	4790
786	64933	4702
787	64944	4615
788	64954	4527
789	64984	4441
790	65083	4360
791	65199	4280
792	65293	4199
793	65511	4125
794	65570	4041
795	65585	3954
796	65590	3867
797	65593	3781
798	65750	3703
799	65768	3617
800	65912	3538
801	65950	3453
802	65953	3367
803	65957	3281
804	65962	3195
805	65967	3110
806	66165	3033
807	66174	2948
808	66181	2863
809	66185	2778
810	66190	2693
811	66342	2614
812	66351	2530
813	66369	2446
814	66406	2362
815	66498	2281
816	66605	2201
817	66610	2117
818	66658	2034
819	66838	1956
820	67052	1878
821	67174	1797
822	67510	1722
823	67528	1639
824	67641	1557
825	67646	1474
826	67654	1390
827	67855	1311
828	68063	1231
829	68092	1148
830	68237	1067
831	68292	984
832	68361	902
833	68416	820
834	68423	737
835	68675	657
836	68688	574
837	68696	491
838	68842	410
839	68858	327
840	68882	245
841	68900	163
842	68920	81
843	68931	0
