iter	Passed	Remaining
330	1821	3054
331	1827	3050
332	1833	3044
333	1838	3038
334	1845	3035
335	1853	3033
336	1858	3027
337	1862	3019
338	1866	3012
339	1870	3003
340	1876	2998
341	1881	2992
342	1887	2987
343	1892	2981
344	1898	2977
345	1905	2973
346	1909	2965
347	1914	2960
348	1920	2954
349	1926	2950
350	1933	2947
351	1937	2939
352	1943	2934
353	1949	2929
354	1953	2921
355	1956	2912
356	1960	2904
357	1963	2895
358	1966	2886
359	1971	2881
360	1975	2872
361	1980	2867
362	1985	2861
363	1991	2855
364	1996	2849
365	2002	2845
366	2006	2837
367	2010	2830
368	2015	2823
369	2020	2818
370	2025	2811
371	2030	2805
372	2033	2797
373	2037	2789
374	2042	2782
375	2046	2775
376	2050	2768
377	2053	2760
378	2058	2753
379	2061	2745
380	2066	2739
381	2072	2734
382	2080	2731
383	2086	2727
384	2092	2723
385	2098	2717
386	2102	2711
387	2107	2705
388	2112	2698
389	2117	2693
390	2124	2689
391	2128	2682
392	2134	2677
393	2140	2672
394	2145	2666
395	2149	2659
396	2153	2652
397	2158	2646
398	2164	2641
399	2168	2634
400	2175	2631
401	2182	2627
402	2187	2622
403	2191	2615
404	2197	2610
405	2205	2607
406	2211	2603
407	2218	2599
408	2223	2593
409	2228	2586
410	2233	2580
411	2239	2576
412	2246	2572
413	2254	2569
414	2261	2566
415	2266	2561
416	2271	2554
417	2277	2549
418	2282	2543
419	2286	2536
420	2291	2530
421	2297	2526
422	2302	2520
423	2307	2514
424	2311	2507
425	2317	2502
426	2322	2496
427	2325	2488
428	2330	2482
429	2335	2477
430	2340	2470
431	2343	2463
432	2349	2457
433	2354	2452
434	2358	2445
435	2364	2440
436	2368	2433
437	2373	2427
438	2376	2419
439	2380	2413
440	2385	2407
441	2389	2400
442	2394	2394
443	2401	2390
444	2405	2383
445	2410	2378
446	2414	2371
447	2419	2365
448	2423	2358
449	2428	2352
450	2431	2345
451	2435	2338
452	2438	2330
453	2443	2324
454	2446	2317
455	2452	2312
456	2457	2306
457	2462	2301
458	2468	2296
459	2472	2290
460	2475	2282
461	2479	2275
462	2483	2268
463	2487	2261
464	2493	2257
465	2496	2250
466	2502	2245
467	2508	2240
468	2511	2233
469	2515	2226
470	2518	2218
471	2523	2213
472	2527	2206
473	2531	2200
474	2536	2194
475	2540	2188
476	2545	2182
477	2550	2176
478	2555	2171
479	2560	2165
480	2565	2159
481	2569	2153
482	2574	2147
483	2578	2141
484	2581	2134
485	2586	2128
486	2590	2122
487	2596	2117
488	2600	2111
489	2606	2106
490	2611	2100
491	2614	2094
492	2619	2088
493	2623	2082
494	2627	2075
495	2631	2069
496	2635	2062
497	2639	2056
498	2643	2050
499	2647	2044
500	2653	2038
501	2659	2034
502	2663	2027
503	2666	2021
504	2669	2014
505	2673	2007
506	2676	2000
507	2682	1995
508	2685	1989
509	2691	1984
510	2695	1978
511	2700	1972
512	2705	1967
513	2709	1961
514	2715	1956
515	2722	1951
516	2727	1946
517	2733	1942
518	2739	1937
519	2743	1931
520	2748	1925
521	2754	1920
522	2758	1914
523	2761	1908
524	2765	1901
525	2768	1895
526	2772	1888
527	2776	1882
528	2781	1877
529	2787	1872
530	2792	1866
531	2797	1861
532	2801	1855
533	2806	1849
534	2811	1844
535	2815	1838
536	2819	1832
537	2822	1825
538	2826	1819
539	2830	1813
540	2835	1808
541	2840	1802
542	2846	1797
543	2851	1792
544	2856	1786
545	2860	1781
546	2866	1776
547	2872	1771
548	2877	1766
549	2882	1760
550	2885	1754
551	2890	1749
552	2894	1743
553	2898	1737
554	2904	1732
555	2909	1726
556	2912	1720
557	2916	1714
558	2920	1708
559	2923	1701
560	2928	1696
561	2932	1690
562	2939	1686
563	2944	1681
564	2949	1675
565	2952	1669
566	2956	1663
567	2960	1657
568	2963	1651
569	2969	1646
570	2972	1640
571	2977	1634
572	2982	1628
573	2987	1623
574	2992	1618
575	2995	1612
576	2999	1606
577	3006	1602
578	3011	1596
579	3015	1590
580	3018	1584
581	3022	1578
582	3026	1573
583	3032	1568
584	3038	1563
585	3043	1558
586	3048	1552
587	3051	1546
588	3055	1540
589	3059	1534
590	3065	1530
591	3071	1525
592	3077	1520
593	3082	1515
594	3087	1509
595	3090	1503
596	3096	1499
597	3105	1495
598	3112	1491
599	3118	1486
600	3124	1481
601	3132	1477
602	3139	1473
603	3145	1468
604	3151	1463
605	3154	1457
606	3160	1452
607	3166	1447
608	3171	1442
609	3178	1438
610	3185	1433
611	3190	1428
612	3195	1423
613	3201	1418
614	3210	1414
615	3217	1410
616	3223	1405
617	3228	1400
618	3234	1395
619	3240	1390
620	3245	1384
621	3248	1378
622	3252	1373
623	3257	1367
624	3262	1362
625	3266	1356
626	3273	1352
627	3277	1346
628	3281	1340
629	3285	1335
630	3290	1329
631	3295	1324
632	3299	1318
633	3304	1313
634	3311	1308
635	3315	1303
636	3320	1297
637	3324	1292
638	3329	1287
639	3334	1281
640	3337	1275
641	3341	1269
642	3344	1263
643	3348	1258
644	3353	1252
645	3356	1247
646	3361	1241
647	3366	1236
648	3371	1231
649	3377	1226
650	3382	1221
651	3386	1215
652	3390	1209
653	3393	1203
654	3397	1198
655	3401	1192
656	3405	1187
657	3411	1182
658	3416	1176
659	3420	1171
660	3424	1165
661	3429	1160
662	3432	1154
663	3436	1149
664	3440	1143
665	3444	1137
666	3449	1132
667	3456	1127
668	3460	1122
669	3465	1117
670	3469	1111
671	3472	1105
672	3477	1100
673	3482	1095
674	3486	1089
675	3490	1084
676	3494	1078
677	3497	1072
678	3501	1067
679	3506	1062
680	3511	1057
681	3519	1052
682	3523	1047
683	3526	1041
684	3530	1035
685	3533	1030
686	3537	1024
687	3544	1019
688	3547	1014
689	3553	1009
690	3559	1004
691	3563	999
692	3567	993
693	3570	987
694	3576	982
695	3580	977
696	3583	971
697	3587	966
698	3591	960
699	3594	955
700	3600	950
701	3604	944
702	3609	939
703	3615	934
704	3621	929
705	3624	924
706	3628	918
707	3631	913
708	3636	907
709	3641	902
710	3646	897
711	3650	892
712	3656	887
713	3660	881
714	3663	876
715	3667	870
716	3672	865
717	3676	860
718	3680	854
719	3686	849
720	3692	844
721	3697	839
722	3703	834
723	3708	829
724	3713	824
725	3719	819
726	3725	814
727	3729	809
728	3734	804
729	3739	799
730	3744	794
731	3750	788
732	3754	783
733	3757	778
734	3761	772
735	3767	767
736	3771	762
737	3774	756
738	3777	751
739	3781	746
740	3784	740
741	3789	735
742	3793	730
743	3798	725
744	3802	719
745	3808	714
746	3812	709
747	3818	704
748	3823	699
749	3826	693
750	3831	688
751	3837	683
752	3842	678
753	3847	673
754	3851	668
755	3855	662
756	3859	657
757	3864	652
758	3871	647
759	3876	642
760	3879	637
761	3884	632
762	3888	626
763	3894	621
764	3898	616
765	3903	611
766	3906	606
767	3910	600
768	3914	595
769	3920	590
770	3926	585
771	3929	580
772	3935	575
773	3939	569
774	3943	564
775	3947	559
776	3951	554
777	3955	549
778	3960	543
779	3964	538
780	3967	533
781	3971	528
782	3974	522
783	3979	517
784	3984	512
785	3991	507
786	3997	502
787	4003	497
788	4008	492
789	4014	487
790	4021	482
791	4026	477
792	4031	472
793	4038	467
794	4042	462
795	4048	457
796	4055	452
797	4060	447
798	4064	442
799	4068	437
800	4072	432
801	4078	427
802	4084	422
803	4090	417
804	4095	412
805	4100	407
806	4106	401
807	4112	396
808	4118	392
809	4124	386
810	4129	381
811	4135	376
812	4142	371
813	4147	366
814	4153	361
815	4158	356
816	4164	351
817	4170	346
818	4176	341
819	4181	336
820	4188	331
821	4193	326
822	4197	321
823	4202	316
824	4205	310
825	4209	305
826	4215	300
827	4221	295
828	4225	290
829	4231	285
830	4235	280
831	4238	275
832	4242	269
833	4248	264
834	4253	259
835	4257	254
836	4261	249
837	4264	244
838	4270	239
839	4275	234
840	4279	228
841	4285	223
842	4289	218
843	4292	213
844	4295	208
845	4300	203
846	4304	198
847	4308	193
848	4314	188
849	4319	182
850	4325	177
851	4329	172
852	4333	167
853	4337	162
854	4343	157
855	4347	152
856	4350	147
857	4355	142
858	4358	136
859	4363	131
860	4366	126
861	4373	121
862	4378	116
863	4383	111
864	4388	106
865	4392	101
866	4396	96
867	4400	91
868	4405	86
869	4411	81
870	4416	76
871	4422	70
872	4427	65
873	4430	60
874	4435	55
875	4439	50
876	4443	45
877	4446	40
878	4450	35
879	4454	30
880	4459	25
881	4463	20
882	4468	15
883	4474	10
884	4479	5
885	4482	0
